XF41A-0830-0021C	 Calculation Sheet for Steel Pipe Rack PR-30	 1	 1	 2019-10-14 00:00:00	 1	 
XF41A-0830-0022	 Steel Pipe Rack PR-30 Elevation	 1	 1	 2019-10-14 00:00:00	 1	 
XF41A-0830-0023	 Steel Pipe Rack PR-30 Detail	 1	 1	 2019-10-14 00:00:00	 1	 
XF41A-0840-0001	 Steel Pipe Rack PR-08 Plan (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0001C	 Calculation Sheet for Steel Pipe Rack PR-08/PR-09/PR-10	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0002	 Steel Pipe Rack PR-08 Plan (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0003	 Steel Pipe Rack PR-08 Elevation (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0004	 Steel Pipe Rack PR-08 Elevation (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0005	 Steel Pipe Rack PR-08 Elevation (3)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0006	 Steel Pipe Rack PR-08 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0011	 Steel Pipe Rack PR-09 Plan (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0012	 Steel Pipe Rack PR-09 Plan (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0013	 Steel Pipe Rack PR-09 Elevation (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0014	 Steel Pipe Rack PR-09 Elevation (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0015	 Steel Pipe Rack PR-09 Elevation (3)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0016	 Steel Pipe Rack PR-09 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0021	 Steel Pipe Rack PR-10 Plan (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0022	 Steel Pipe Rack PR-10 Plan (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0023	 Steel Pipe Rack PR-10 Elevation (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0024	 Steel Pipe Rack PR-10 Elevation (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0025	 Steel Pipe Rack PR-10 Elevation (3)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0026	 Steel Pipe Rack PR-10 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0840-0031	 Steel Pipe Rack PR-11 Plan (1)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0031C	 Calculation Sheet for Steel Pipe Rack PR-11/PR-12/PR-13	 1A	 1	 2019-12-18 00:00:00	 1	 
XF41A-0840-0032	 Steel Pipe Rack PR-11 Plan (2)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0033	 Steel Pipe Rack PR-11 Elevation (1)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0034	 Steel Pipe Rack PR-11 Elevation (2)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0035	 Steel Pipe Rack PR-11 Elevation (3)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0036	 Steel Pipe Rack PR-11 Detail	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0041	 Steel Pipe Rack PR-12 Plan (1)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0042	 Steel Pipe Rack PR-12 Plan (2)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0840-0043	 Steel Pipe Rack PR-12 Elevation (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0840-0044	 Steel Pipe Rack PR-12 Elevation (2)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0045	 Steel Pipe Rack PR-12 Elevation (3)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0046	 Steel Pipe Rack PR-12 Detail	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0051	 Steel Pipe Rack PR-13 Plan (1)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0052	 Steel Pipe Rack PR-13 Plan (2)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0840-0053	 Steel Pipe Rack PR-13 Elevation (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0840-0054	 Steel Pipe Rack PR-13 Elevation (2)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0055	 Steel Pipe Rack PR-13 Elevation (3)	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0840-0056	 Steel Pipe Rack PR-13 Detail	 1	 1	 2019-10-04 00:00:00	 1	 
XF41A-0860-0001	 Steel Pipe Rack PR-01 Plan	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0860-0001C	 Calculation Sheet for Steel Pipe Rack PR-01/PR-03/PR-04	 1A	 1	 2020-02-07 00:00:00	 1	 
XF41A-0860-0002	 Steel Pipe Rack PR-01 Elevation	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0860-0003	 Steel Pipe Rack PR-01 Detail	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0870-0001	 Steel Pipe Rack PR-03 Plan (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0870-0002	 Steel Pipe Rack PR-03 Plan (2)	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0870-0003	 Steel Pipe Rack PR-03 Elevation (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0870-0004	 Steel Pipe Rack PR-03 Elevation (2)	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0870-0005	 Steel Pipe Rack PR-03 Detail	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0870-0011	 Steel Pipe Rack PR-04 Plan (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0870-0012	 Steel Pipe Rack PR-04 Plan (2)	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0870-0013	 Steel Pipe Rack PR-04 Elevation (1)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0870-0014	 Steel Pipe Rack PR-04 Elevation (2)	 1A	 1	 2020-01-16 00:00:00	 1	 
XF41A-0870-0015	 Steel Pipe Rack PR-04 Detail	 1	 1	 2019-11-12 00:00:00	 1	 
XF41A-0880-0001	 Steel Pipe Rack PR-25 Plan (1)	 1A	 1	 2019-12-25 00:00:00	 1	 
XF41A-0880-0001C	 Calculation Sheet for Steel Pipe Rack PR-25/PR-26/PR-27	 1A	 1	 2019-12-25 00:00:00	 1	 
XF41A-0880-0002	 Steel Pipe Rack PR-25 Plan (2)	 1A	 1	 2019-12-25 00:00:00	 1	 
XF41A-0880-0003	 Steel Pipe Rack PR-25 Elevation (1)	 1A	 1	 2019-12-25 00:00:00	 1	 
XF41A-0880-0004	 Steel Pipe Rack PR-25 Elevation (2)	 1A	 1	 2019-12-25 00:00:00	 1	 
XF41A-0880-0005	 Steel Pipe Rack PR-25 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0011	 Steel Pipe Rack PR-26 Plan (1)	 1A	 1	 2019-12-20 00:00:00	 1	 
XF41A-0880-0012	 Steel Pipe Rack PR-26 Elevation (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0013	 Steel Pipe Rack PR-26 Elevation (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0014	 Steel Pipe Rack PR-26 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0021	 Steel Pipe Rack PR-27 Plan (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0022	 Steel Pipe Rack PR-27 Elevation (1)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0023	 Steel Pipe Rack PR-27 Elevation (2)	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0880-0024	 Steel Pipe Rack PR-27 Detail	 1	 1	 2019-09-27 00:00:00	 1	 
XF41A-0890-0001	 Steel Pipe Rack PR-20 Plan	 1A	 1	 2020-01-20 00:00:00	 1	 
XF41A-0890-0001C	 Calculation Sheet for Steel Pipe Rack PR-20	 1	 1	 2019-10-15 00:00:00	 1	 
XF41A-0890-0002	 Steel Pipe Rack PR-20 Elevation	 1A	 1	 2020-01-20 00:00:00	 1	 
XF41A-0890-0003	 Steel Pipe Rack PR-20 Detail	 1	 1	 2019-10-15 00:00:00	 1	 
XF41M-0830-0001	 Pipe Stanchion for Unit 830	 A	 1	 2019-10-29 00:00:00	 1	 
XF41M-0830-0001C	 Calculation Sheet for Pipe Stanchion for Unit 830	 A	 1	 2019-10-29 00:00:00	 1	 
XF41M-0860-0001	 Pipe Stanchion for Unit 860 (1)	 A	 1	 2020-02-06 00:00:00	 1	 
XF41M-0860-0001C	 Calculation Sheet for Pipe Stanchion for Unit 860	 A	 1	 2020-02-06 00:00:00	 1	 
XF41M-0860-0002	 Pipe Stanchion for Unit 860 (2)	 A	 1	 2020-02-06 00:00:00	 1	 
XF41M-0860-0003	 Pipe Stanchion for Unit 860 (3)	 A	 1	 2020-02-06 00:00:00	 1	 
XF41M-0870-0001	 Pipe Stanchion for Unit 870 Plan	 1	 1	 2020-02-11 00:00:00	 1	 
XF41M-0870-0001C	 Calculation Sheet for Pipe Stanchion for Unit 870	 1	 1	 2020-02-11 00:00:00	 1	 
XF41M-0870-0002	 Pipe Stanchion for Unit 870 Elevation (1)	 1	 1	 2020-02-11 00:00:00	 1	 
XF41M-0870-0003	 Pipe Stanchion for Unit 870 Elevation (2) & Detail	 1	 1	 2020-02-11 00:00:00	 1	 
XF41M-0870-0011	 Pipe Stanchion for Unit 870(2) Plan	 A	 1	 2019-11-08 00:00:00	 1	 
XF41M-0870-0011C	 Calculation Sheet for Pipe Stanchion for Unit 870(2)	 A	 1	 2019-11-08 00:00:00	 1	 
XF41M-0870-0012	 Pipe Stanchion for Unit 870(2) Section	 A	 1	 2019-11-08 00:00:00	 1	 
XF41M-0870-0013	 Pipe Stanchion for Unit 870(2) Detail	 A	 1	 2019-11-08 00:00:00	 1	 
XF42A-0100-0011	 Steel Structure STR-02 Plan (1)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0011C	 Calculation Sheet for Steel Structure STR-02/STR-04/STR-06	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0012	 Steel Structure STR-02 Plan (2)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0013	 Steel Structure STR-02 Plan (3)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0014	 Steel Structure STR-02 Plan (4)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0015	 Steel Structure STR-02 Elevation (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0016	 Steel Structure STR-02 Elevation (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0017	 Steel Structure STR-02 Elevation (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0018	 Steel Structure STR-02 Section (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0019	 Steel Structure STR-02 Section (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0020	 Steel Structure STR-02 Section (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0031	 Steel Structure STR-04 Plan (1)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0032	 Steel Structure STR-04 Plan (2)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0033	 Steel Structure STR-04 Plan (3)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0034	 Steel Structure STR-04 Plan (4)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0035	 Steel Structure STR-04 Elevation (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0036	 Steel Structure STR-04 Elevation (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0037	 Steel Structure STR-04 Elevation (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0038	 Steel Structure STR-04 Section (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0039	 Steel Structure STR-04 Section (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0040	 Steel Structure STR-04 Section (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0051	 Steel Structure STR-06 Plan (1)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0052	 Steel Structure STR-06 Plan (2)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0053	 Steel Structure STR-06 Plan (3)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0054	 Steel Structure STR-06 Plan (4)	 1A	 1	 2020-02-05 00:00:00	 1	 
XF42A-0100-0055	 Steel Structure STR-06 Elevation (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0056	 Steel Structure STR-06 Elevation (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0057	 Steel Structure STR-06 Elevation (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0058	 Steel Structure STR-06 Section (1)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0059	 Steel Structure STR-06 Section (2)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0060	 Steel Structure STR-06 Section (3)	 1	 1	 2020-01-22 00:00:00	 1	 
XF42A-0100-0191	 Steel Structure STR-16 Plan	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0191C	 Calculation Sheet for Steel Structure STR-16/17/18/19	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0192	 Steel Structure STR-16 Elevation	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0193	 Steel Structure STR-16 Detail (1)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0194	 Steel Structure STR-16 Detail (2)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0201	 Steel Structure STR-17 Plan	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0202	 Steel Structure STR-17 Elevation	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0203	 Steel Structure STR-17 Detail (1)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0204	 Steel Structure STR-17 Detail (2)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0211	 Steel Structure STR-18 Plan	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0212	 Steel Structure STR-18 Elevation	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0213	 Steel Structure STR-18 Detail (1)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0214	 Steel Structure STR-18 Detail (2)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0221	 Steel Structure STR-19 Plan	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0222	 Steel Structure STR-19 Elevation	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0223	 Steel Structure STR-19 Detail (1)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0224	 Steel Structure STR-19 Detail (2)	 1	 1	 2020-01-17 00:00:00	 1	 
XF42A-0100-0231	 Steel Structure Str-20 Plan (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0231C	 Calculation Sheet for Steel Structure STR-20/21/22/23	 A	 1	 2019-12-10 00:00:00	 1	 
XF42A-0100-0232	 Steel Structure Str-20 Plan (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0233	 Steel Structure Str-20 Plan (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0234	 Steel Structure Str-20 Plan (4)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0235	 Steel Structure Str-20 Elevation (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0236	 Steel Structure Str-20 Elevation (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0237	 Steel Structure Str-20 Girt Framing	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0238	 Steel Structure Str-20 Stair	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0239	 Steel Structure Str-20 Detail (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0240	 Steel Structure Str-20 Detail (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0241	 Steel Structure Str-20 Detail (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0251	 Steel Structure Str-21 Plan (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0252	 Steel Structure Str-21 Plan (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0253	 Steel Structure Str-21 Plan (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0254	 Steel Structure Str-21 Plan (4)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0255	 Steel Structure Str-21 Elevation (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0256	 Steel Structure Str-21 Elevation (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0257	 Steel Structure Str-21 Girt Framing	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0258	 Steel Structure Str-21 Stair	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0259	 Steel Structure Str-21 Detail (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0260	 Steel Structure Str-21 Detail (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0261	 Steel Structure Str-21 Detail (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0271	 Steel Structure Str-22 Plan (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0272	 Steel Structure Str-22 Plan (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0273	 Steel Structure Str-22 Plan (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0274	 Steel Structure Str-22 Plan (4)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0275	 Steel Structure Str-22 Elevation (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0276	 Steel Structure Str-22 Elevation (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0277	 Steel Structure Str-22 Girt Framing	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0278	 Steel Structure Str-22 Stair	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0279	 Steel Structure Str-22 Detail (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0280	 Steel Structure Str-22 Detail (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0281	 Steel Structure Str-22 Detail (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0291	 Steel Structure Str-23 Plan (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0292	 Steel Structure Str-23 Plan (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0293	 Steel Structure Str-23 Plan (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0294	 Steel Structure Str-23 Plan (4)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0295	 Steel Structure Str-23 Elevation (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0296	 Steel Structure Str-23 Elevation (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0297	 Steel Structure Str-23 Girt Framing	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0298	 Steel Structure Str-23 Stair	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0299	 Steel Structure Str-23 Detail (1)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0300	 Steel Structure Str-23 Detail (2)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0301	 Steel Structure Str-23 Detail (3)	 Aa	 1	 2019-12-11 00:00:00	 1	 
XF42A-0100-0401	 Steel Structure STR-28 Plan (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0402	 Steel Structure STR-28 Plan (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0403	 Steel Structure STR-28 Plan (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0404	 Steel Structure STR-28 Plan (4)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0405	 Steel Structure STR-28 Plan (5)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0406	 Steel Structure STR-28 Elevation (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0407	 Steel Structure STR-28 Elevation (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0408	 Steel Structure STR-28 Elevation (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0409	 Steel Structure STR-28 Stair Detail	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0410	 Steel Structure STR-28 Steel Detail (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0411	 Steel Structure STR-29 Plan (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0412	 Steel Structure STR-29 Plan (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0413	 Steel Structure STR-29 Plan (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0414	 Steel Structure STR-29 Plan (4)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0415	 Steel Structure STR-29 Plan (5)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0416	 Steel Structure STR-29 Elevation (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0417	 Steel Structure STR-29 Elevation (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0418	 Steel Structure STR-29 Elevation (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0419	 Steel Structure STR-29 Stair Detail	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0420	 Steel Structure STR-29 Steel Detail (1)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0421	 Steel Structure STR-30 Plan (1)	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0421C	 Calculation Sheet for Steel Structure STR-30	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0422	 Steel Structure STR-30 Plan (2)	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0423	 Steel Structure STR-30 Elevation (1)	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0424	 Steel Structure STR-30 Elevation (2)	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0425	 Steel Structure STR-30 Detail	 A	 1	 2019-11-01 00:00:00	 1	 
XF42A-0100-0441	 Steel Structure STR-28 Steel Detail (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0442	 Steel Structure STR-28 Steel Detail (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0451	 Steel Structure STR-29 Steel Detail (2)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0452	 Steel Structure STR-29 Steel Detail (3)	 A	 1	 2019-12-13 00:00:00	 1	 
XF42A-0100-0461	 Steel Structure For V-01004A/B Plan & Elevation	 A	 1	 2020-01-03 00:00:00	 1	 
XF42A-0100-0461C	 Calculation Sheet for Steel Structure for V-01004A/B	 A	 1	 2020-01-03 00:00:00	 1	 
XF42A-0100-0462	 Steel Structure For V-01004A/B Detail	 A	 1	 2020-01-03 00:00:00	 1	 
XF42A-0100-0471	 Steel Structure For V-01001 & V-01002A/B/C Plan & Elevation	 _a	 1	 2020-02-07 00:00:00	 1	 
XF42A-0100-0472	 Steel Structure For V-01001 & V-01002A/B/C Detail	 _a	 1	 2020-02-07 00:00:00	 1	 
XF42A-0600-0001	 Steel Structure STR-31 Plan	 _a	 1	 2020-02-11 00:00:00	 1	 
XF42A-0600-0002	 Steel Structure STR-31 Elevation	 _a	 1	 2020-02-11 00:00:00	 1	 
XF42A-0600-0003	 Steel Structure STR-31 Detail	 _a	 1	 2020-02-11 00:00:00	 1	 
XF42B-0100-0231	 Concrete Structure Str-20 Foundation Plan	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0231C	 Calculation Sheet for Concrete Structure STR-20/21/22/23	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0232	 Concrete Structure Str-20 Foundation Section	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0233	 Concrete Structure Str-20 Plan (1)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0234	 Concrete Structure Str-20 Plan (2)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0235	 Concrete Structure Str-20 Plan (3)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0236	 Concrete Structure Str-20 Plan (4)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0237	 Concrete Structure Str-20 Elevation (1)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0238	 Concrete Structure Str-20 Elevation (2)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0239	 Concrete Structure Str-20 Elevation (3)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0240	 Concrete Structure Str-20 Stair	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0241	 Concrete Structure Str-20 Detail (1)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0242	 Concrete Structure Str-20 Detail (2)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0243	 Concrete Structure Str-20 Detail (3)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0244	 Concrete Structure Str-20 Detail (4)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0251	 Concrete Structure Str-21 Foundation Plan	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0252	 Concrete Structure Str-21 Foundation Section	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0253	 Concrete Structure Str-21 Plan (1)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0254	 Concrete Structure Str-21 Plan (2)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0255	 Concrete Structure Str-21 Plan (3)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0256	 Concrete Structure Str-21 Plan (4)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0257	 Concrete Structure Str-21 Elevation (1)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0258	 Concrete Structure Str-21 Elevation (2)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0259	 Concrete Structure Str-21 Elevation (3)	 X	 1	 2019-12-18 00:00:00	 1	 
XF42B-0100-0260	 Concrete Structure Str-21 Stair	 X	 1	 2019-12-18 00:00:00	 1	 
